-3.000000000000000000e+00,-7.347880794884108889e-16,-5.000000000000000000e+00
-3.000000000000000000e+00,-7.347880794884108889e-16,5.000000000000000000e+00
-2.740636372927803155e+00,1.220209929227398682e+00,-5.000000000000000000e+00
-2.007391819076578265e+00,2.229434476432179402e+00,-5.000000000000000000e+00
-9.270509831248493482e-01,2.853169548885458706e+00,-5.000000000000000000e+00
3.135853898029500875e-01,2.983565686104821424e+00,-5.000000000000000000e+00
1.499999999999990008e+00,2.598076211353321785e+00,-5.000000000000000000e+00
2.427050983124833472e+00,1.763355756877431402e+00,-5.000000000000000000e+00
2.934442802201413070e+00,6.237350724532960689e-01,-5.000000000000000000e+00
2.934442802201421507e+00,-6.237350724532577662e-01,-5.000000000000000000e+00
2.427050983124853456e+00,-1.763355756877404090e+00,-5.000000000000000000e+00
1.500000000000012879e+00,-2.598076211353308462e+00,-5.000000000000000000e+00
3.135853898029759557e-01,-2.983565686104818759e+00,-5.000000000000000000e+00
-9.270509831248290311e-01,-2.853169548885465368e+00,-5.000000000000000000e+00
-2.007391819076569384e+00,-2.229434476432187395e+00,-5.000000000000000000e+00
-2.740636372927800934e+00,-1.220209929227405343e+00,-5.000000000000000000e+00
-2.934442802201417066e+00,6.237350724532770840e-01,-5.000000000000000000e+00
-2.427050983124844130e+00,1.763355756877416747e+00,-5.000000000000000000e+00
-1.500000000000005773e+00,2.598076211353312459e+00,-5.000000000000000000e+00
-3.135853898029689613e-01,2.983565686104819203e+00,-5.000000000000000000e+00
9.270509831248319177e-01,2.853169548885464479e+00,-5.000000000000000000e+00
2.007391819076564943e+00,2.229434476432191836e+00,-5.000000000000000000e+00
2.740636372927796049e+00,1.220209929227416001e+00,-5.000000000000000000e+00
3.000000000000000000e+00,1.901914085344683532e-14,-5.000000000000000000e+00
2.740636372927810704e+00,-1.220209929227382473e+00,-5.000000000000000000e+00
2.007391819076587147e+00,-2.229434476432171408e+00,-5.000000000000000000e+00
9.270509831248578969e-01,-2.853169548885455598e+00,-5.000000000000000000e+00
-3.135853898029457021e-01,-2.983565686104821424e+00,-5.000000000000000000e+00
-1.499999999999990896e+00,-2.598076211353321341e+00,-5.000000000000000000e+00
-2.427050983124838801e+00,-1.763355756877424074e+00,-5.000000000000000000e+00
-2.934442802201416178e+00,-6.237350724532821911e-01,-5.000000000000000000e+00
-3.000000000000000000e+00,-7.347880794884108889e-16,3.749999999999997335e+00
-3.000000000000000000e+00,-7.347880794884108889e-16,2.499999999999992450e+00
-3.000000000000000000e+00,-7.347880794884108889e-16,1.249999999999987566e+00
-3.000000000000000000e+00,-7.347880794884108889e-16,-1.687538997430237941e-14
